OBJECTID,Date,Fatalities,Confidence,Inventory,LS_ID,Info_source,InventoryURL,Notes,Latitude,Longitude,US Level I ecoregion
198,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Slide, Open Slope, Panorama Peak",40.27451116,-105.456039,NORTHWESTERN_FORESTED_MOUNTAINS
199,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Slide, Open Slope, Panorama Peak",40.27200438,-105.4635353,NORTHWESTERN_FORESTED_MOUNTAINS
201,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Panorama Peak",40.2626434,-105.4656844,NORTHWESTERN_FORESTED_MOUNTAINS
202,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Slide, Open Slope, Panorama Peak",40.26325818,-105.4656249,NORTHWESTERN_FORESTED_MOUNTAINS
203,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Slide, Open Slope, Panorama Peak",40.2638928,-105.4657637,NORTHWESTERN_FORESTED_MOUNTAINS
204,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Slide, Open Slope, Panorama Peak",40.26410764,-105.4658199,NORTHWESTERN_FORESTED_MOUNTAINS
205,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Panorama Peak",40.26020241,-105.4656585,NORTHWESTERN_FORESTED_MOUNTAINS
206,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Panorama Peak",40.25663753,-105.4665187,NORTHWESTERN_FORESTED_MOUNTAINS
207,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Panorama Peak",40.2573972,-105.4594814,NORTHWESTERN_FORESTED_MOUNTAINS
208,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Channel, Panorama Peak",40.25661132,-105.4527437,NORTHWESTERN_FORESTED_MOUNTAINS
212,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.22286979,-105.4684482,NORTHWESTERN_FORESTED_MOUNTAINS
217,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.22089987,-105.4649831,NORTHWESTERN_FORESTED_MOUNTAINS
222,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21830805,-105.4666792,NORTHWESTERN_FORESTED_MOUNTAINS
224,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21770127,-105.4583952,NORTHWESTERN_FORESTED_MOUNTAINS
225,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21728964,-105.4527927,NORTHWESTERN_FORESTED_MOUNTAINS
226,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21738958,-105.4528593,NORTHWESTERN_FORESTED_MOUNTAINS
227,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21773698,-105.4529259,NORTHWESTERN_FORESTED_MOUNTAINS
228,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.2172944,-105.4535398,NORTHWESTERN_FORESTED_MOUNTAINS
229,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21734199,-105.4536112,NORTHWESTERN_FORESTED_MOUNTAINS
230,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21707073,-105.4539015,NORTHWESTERN_FORESTED_MOUNTAINS
231,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.2172135,-105.4541442,NORTHWESTERN_FORESTED_MOUNTAINS
232,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.2184651,-105.4530449,NORTHWESTERN_FORESTED_MOUNTAINS
233,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21869828,-105.4534066,NORTHWESTERN_FORESTED_MOUNTAINS
234,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21823667,-105.4541965,NORTHWESTERN_FORESTED_MOUNTAINS
235,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Raymond",40.21856027,-105.4517205,NORTHWESTERN_FORESTED_MOUNTAINS
236,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21806535,-105.4550137,NORTHWESTERN_FORESTED_MOUNTAINS
237,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21834612,-105.4548185,NORTHWESTERN_FORESTED_MOUNTAINS
238,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21871732,-105.4549375,NORTHWESTERN_FORESTED_MOUNTAINS
239,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21883629,-105.4549042,NORTHWESTERN_FORESTED_MOUNTAINS
240,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.2198547,-105.4545616,NORTHWESTERN_FORESTED_MOUNTAINS
241,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21960248,-105.4548185,NORTHWESTERN_FORESTED_MOUNTAINS
242,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21988325,-105.4550612,NORTHWESTERN_FORESTED_MOUNTAINS
243,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.22021638,-105.4547567,NORTHWESTERN_FORESTED_MOUNTAINS
244,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Raymond",40.22024969,-105.4556704,NORTHWESTERN_FORESTED_MOUNTAINS
245,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Raymond",40.22024017,-105.4556038,NORTHWESTERN_FORESTED_MOUNTAINS
246,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Raymond",40.21998795,-105.4561272,NORTHWESTERN_FORESTED_MOUNTAINS
247,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Raymond",40.21953109,-105.4566079,NORTHWESTERN_FORESTED_MOUNTAINS
248,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Raymond",40.21963579,-105.4569648,NORTHWESTERN_FORESTED_MOUNTAINS
249,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Raymond",40.22057806,-105.4557751,NORTHWESTERN_FORESTED_MOUNTAINS
250,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Raymond",40.22074462,-105.4562224,NORTHWESTERN_FORESTED_MOUNTAINS
251,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.22107299,-105.4568839,NORTHWESTERN_FORESTED_MOUNTAINS
252,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.2215023,-105.454335,NORTHWESTERN_FORESTED_MOUNTAINS
253,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.2212674,-105.4541343,NORTHWESTERN_FORESTED_MOUNTAINS
254,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.2215023,-105.4538578,NORTHWESTERN_FORESTED_MOUNTAINS
255,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Channel, Raymond",40.22179593,-105.4536425,NORTHWESTERN_FORESTED_MOUNTAINS
257,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.22329589,-105.4577132,NORTHWESTERN_FORESTED_MOUNTAINS
258,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21557692,-105.4520215,NORTHWESTERN_FORESTED_MOUNTAINS
259,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21630028,-105.4510745,NORTHWESTERN_FORESTED_MOUNTAINS
260,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21546747,-105.4496563,NORTHWESTERN_FORESTED_MOUNTAINS
261,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Raymond",40.21638118,-105.4470627,NORTHWESTERN_FORESTED_MOUNTAINS
262,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21561499,-105.4492048,NORTHWESTERN_FORESTED_MOUNTAINS
263,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.2142339,-105.4473681,NORTHWESTERN_FORESTED_MOUNTAINS
264,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21398364,-105.4472072,NORTHWESTERN_FORESTED_MOUNTAINS
265,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21409345,-105.4462394,NORTHWESTERN_FORESTED_MOUNTAINS
266,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21402195,-105.4462521,NORTHWESTERN_FORESTED_MOUNTAINS
267,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21385852,-105.4464181,NORTHWESTERN_FORESTED_MOUNTAINS
268,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21295454,-105.445315,NORTHWESTERN_FORESTED_MOUNTAINS
269,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Raymond",40.21320735,-105.4458768,NORTHWESTERN_FORESTED_MOUNTAINS
270,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21269408,-105.4466403,NORTHWESTERN_FORESTED_MOUNTAINS
271,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21204801,-105.4456546,NORTHWESTERN_FORESTED_MOUNTAINS
272,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21180205,-105.4451055,NORTHWESTERN_FORESTED_MOUNTAINS
273,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21173959,-105.445046,NORTHWESTERN_FORESTED_MOUNTAINS
274,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21153139,-105.4450163,NORTHWESTERN_FORESTED_MOUNTAINS
275,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21102575,-105.445278,NORTHWESTERN_FORESTED_MOUNTAINS
276,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21141539,-105.4443887,NORTHWESTERN_FORESTED_MOUNTAINS
277,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21204595,-105.442842,NORTHWESTERN_FORESTED_MOUNTAINS
278,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21302747,-105.443538,NORTHWESTERN_FORESTED_MOUNTAINS
279,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21309886,-105.4437879,NORTHWESTERN_FORESTED_MOUNTAINS
280,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21319999,-105.4430294,NORTHWESTERN_FORESTED_MOUNTAINS
281,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.2135569,-105.4427439,NORTHWESTERN_FORESTED_MOUNTAINS
282,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21073216,-105.4434016,NORTHWESTERN_FORESTED_MOUNTAINS
283,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21108674,-105.4417293,NORTHWESTERN_FORESTED_MOUNTAINS
284,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21190922,-105.4408942,NORTHWESTERN_FORESTED_MOUNTAINS
285,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21156889,-105.4408312,NORTHWESTERN_FORESTED_MOUNTAINS
286,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21149641,-105.4403774,NORTHWESTERN_FORESTED_MOUNTAINS
287,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Open Slope, Raymond",40.21133884,-105.4402734,NORTHWESTERN_FORESTED_MOUNTAINS
288,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21065817,-105.4406201,NORTHWESTERN_FORESTED_MOUNTAINS
289,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21039346,-105.4408785,NORTHWESTERN_FORESTED_MOUNTAINS
290,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.2102296,-105.4410108,NORTHWESTERN_FORESTED_MOUNTAINS
291,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.20853931,-105.4386709,NORTHWESTERN_FORESTED_MOUNTAINS
292,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.20945796,-105.4395623,NORTHWESTERN_FORESTED_MOUNTAINS
293,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.20902199,-105.4404459,NORTHWESTERN_FORESTED_MOUNTAINS
294,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.2094385,-105.4404848,NORTHWESTERN_FORESTED_MOUNTAINS
295,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.20988615,-105.4411855,NORTHWESTERN_FORESTED_MOUNTAINS
296,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21099458,-105.4385757,NORTHWESTERN_FORESTED_MOUNTAINS
297,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21207009,-105.4383235,NORTHWESTERN_FORESTED_MOUNTAINS
298,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21221286,-105.4383473,NORTHWESTERN_FORESTED_MOUNTAINS
299,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21213196,-105.4383378,NORTHWESTERN_FORESTED_MOUNTAINS
300,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21229376,-105.4383616,NORTHWESTERN_FORESTED_MOUNTAINS
301,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21201298,-105.4363818,NORTHWESTERN_FORESTED_MOUNTAINS
302,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21306946,-105.4288104,NORTHWESTERN_FORESTED_MOUNTAINS
303,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21349301,-105.4287723,NORTHWESTERN_FORESTED_MOUNTAINS
304,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21597717,-105.4311565,NORTHWESTERN_FORESTED_MOUNTAINS
305,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21590578,-105.4307473,NORTHWESTERN_FORESTED_MOUNTAINS
306,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21615801,-105.4304094,NORTHWESTERN_FORESTED_MOUNTAINS
307,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21598668,-105.4302523,NORTHWESTERN_FORESTED_MOUNTAINS
308,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.214954,-105.430081,NORTHWESTERN_FORESTED_MOUNTAINS
309,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21468274,-105.429824,NORTHWESTERN_FORESTED_MOUNTAINS
310,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21520622,-105.4294909,NORTHWESTERN_FORESTED_MOUNTAINS
311,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21494448,-105.4296575,NORTHWESTERN_FORESTED_MOUNTAINS
312,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21505869,-105.4293862,NORTHWESTERN_FORESTED_MOUNTAINS
313,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21514911,-105.4289674,NORTHWESTERN_FORESTED_MOUNTAINS
314,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21627222,-105.4287009,NORTHWESTERN_FORESTED_MOUNTAINS
315,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21611993,-105.428068,NORTHWESTERN_FORESTED_MOUNTAINS
316,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21507773,-105.4279157,NORTHWESTERN_FORESTED_MOUNTAINS
317,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21411167,-105.4277016,NORTHWESTERN_FORESTED_MOUNTAINS
318,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21418781,-105.4267879,NORTHWESTERN_FORESTED_MOUNTAINS
319,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21428775,-105.4264738,NORTHWESTERN_FORESTED_MOUNTAINS
320,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21594385,-105.4263976,NORTHWESTERN_FORESTED_MOUNTAINS
321,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21610566,-105.426212,NORTHWESTERN_FORESTED_MOUNTAINS
322,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21720973,-105.4238897,NORTHWESTERN_FORESTED_MOUNTAINS
323,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21741912,-105.4250984,NORTHWESTERN_FORESTED_MOUNTAINS
324,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21680046,-105.4256695,NORTHWESTERN_FORESTED_MOUNTAINS
325,2013/9/9,,5,USGS, , ,http://www.geosociety.org/gsatoday/archive/24/10/article/i1052-5173-24-10-4.htm,"Debris Flow, Swale, Raymond",40.21642451,-105.4266736,NORTHWESTERN_FORESTED_MOUNTAINS
